name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.apache.lucene.queryParser.surround.query.SrndQuery,11,1,8,3,66,3,3,0,30.0,12.0,18,2,0,0.0,11,25.0,12.0,3,0,0,3,9.0,6.0,3.0,14.0,8.0,4.66667,-5.0,1.0,-1.66667,170.143,51.0794,0
org.apache.lucene.analysis.compound.hyphenation.HyphenationTree,9,2,1,8,78,0,5,9,270.0,13.0,54,2,0,0.0,8,67.0,61.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.index.StoredFieldsWriterPerThread,3,2,1,2,10,0,4,0,32.0,5.0,13,0,0,4.0,5,9.0,7.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.search.function.ByteFieldSource,4,3,0,4,10,0,1,0,43.0,5.0,31,1,0,0.0,5,13.0,8.0,2,0,0,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,70.1429,13.5714,0
org.apache.lucene.queryParser.surround.query.OrQuery,6,3,2,4,6,0,0,1,29.0,4.0,47,0,0,0.0,4,15.0,8.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
org.apache.lucene.search.SpanFilterResult,3,1,3,0,6,0,3,0,13.0,4.0,9,3,0,0.0,4,4.0,4.0,2,0,0,2,24.0,23.0,12.0,3.0,2.0,1.5,21.0,21.0,10.5,64.0,27.244,0
org.apache.lucene.analysis.ar.ArabicStemFilter,5,3,2,3,1,0,1,1,20.0,2.0,16,0,0,0.0,1,8.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.index.LogByteSizeMergePolicy,2,3,1,1,15,0,2,6,20.0,6.0,30,0,0,0.0,5,7.0,6.0,3,1,0,1,17.0,13.0,5.66667,7.0,5.0,2.33333,10.0,8.0,3.33333,55.1429,3.59664,0
org.apache.lucene.util.ArrayUtil,10,1,9,1,10,0,0,0,38.0,5.0,9,0,0,0.0,5,9.0,9.0,2,0,1,1,23.0,22.0,11.5,2.0,1.0,1.0,21.0,21.0,10.5,11.7143,4.50932,0
org.apache.lucene.queryParser.surround.query.SrndPrefixQuery,7,3,1,6,21,0,2,1,35.0,7.0,44,2,0,0.0,6,25.0,12.0,3,0,0,3,7.0,6.0,2.33333,8.0,5.0,2.66667,-1.0,1.0,-0.333333,170.143,60.2449,0
org.apache.lucene.index.LogMergePolicy,6,2,1,6,136,2,10,0,258.0,17.0,15,4,2,3.0,14,79.0,58.0,10,1,0,1,162.0,56.0,16.2,36.0,17.0,3.6,126.0,48.0,12.6,55.1429,11.0441,0
org.apache.lucene.queryParser.analyzing.AnalyzingQueryParser,9,2,1,8,10,0,0,56,209.0,5.0,68,0,0,0.0,1,95.0,33.0,6,0,0,6,53.0,35.0,8.83333,42.0,28.0,7.0,11.0,7.0,1.83333,164.857,132.941,0
org.apache.lucene.search.spans.SpanFirstQuery,13,3,7,6,66,0,2,0,98.0,12.0,44,2,0,0.0,12,31.0,18.0,8,0,0,6,94.0,24.0,11.75,14.0,7.0,1.75,80.0,19.0,10.0,244.714,117.313,0
org.apache.lucene.index.GCJSegmentReader,1,4,0,1,0,0,0,15,7.0,1.0,80,0,0,0.0,1,3.0,2.0,4,0,0,2,15.0,6.0,3.75,11.0,5.0,2.75,4.0,4.0,1.0,211.0,45.5429,0
org.apache.lucene.benchmark.byTask.tasks.AddDocTask,8,2,1,7,21,0,5,2,40.0,7.0,39,3,1,1.0,6,31.0,11.0,5,1,0,4,115.0,84.0,23.0,95.0,84.0,19.0,20.0,16.0,4.0,90.5714,12.1255,0
org.apache.lucene.index.TermVectorsReader,13,1,3,10,105,0,15,0,313.0,15.0,18,8,6,0.0,1,73.0,58.0,27,7,0,8,731.0,179.0,27.0741,353.0,86.0,13.0741,378.0,119.0,14.0,241.714,144.604,0
org.apache.lucene.benchmark.byTask.tasks.ReportTask,14,2,6,8,21,4,10,2,71.0,7.0,39,0,0,0.0,1,57.0,18.0,3,0,0,2,163.0,118.0,54.3333,45.0,44.0,15.0,118.0,118.0,39.3333,90.5714,9.97546,0
org.apache.lucene.search.RemoteSearchable,7,2,3,4,45,0,1,0,50.0,10.0,44,1,0,0.0,10,25.0,14.0,13,0,0,6,96.0,23.0,7.38462,94.0,51.0,7.23077,2.0,23.0,0.153846,325.0,137.792,0
org.apache.lucene.swing.models.BaseListModel,5,1,4,1,10,0,1,0,19.0,5.0,32,1,0,0.0,5,16.0,6.0,3,0,0,3,6.0,4.0,2.0,6.0,3.0,2.0,0.0,2.0,0.0,187.0,152.333,0
org.apache.lucene.index.ConcurrentMergeScheduler,15,2,11,5,190,1,11,0,182.0,20.0,11,6,4,1.0,11,75.0,39.0,16,4,0,1,244.0,70.0,15.25,153.0,27.0,9.5625,91.0,44.0,5.6875,55.1429,11.1259,1
org.apache.lucene.document.SetBasedFieldSelector,5,2,5,0,1,0,2,0,14.0,2.0,19,2,0,0.0,2,4.0,4.0,3,1,0,2,73.0,59.0,24.3333,66.0,59.0,22.0,7.0,7.0,2.33333,121.571,81.9765,0
org.apache.lucene.analysis.de.GermanStemFilter,6,3,2,4,6,0,2,1,29.0,4.0,16,2,0,0.0,4,10.0,10.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0,0
org.apache.lucene.xmlparser.builders.ConstantScoreQueryBuilder,5,1,1,4,1,0,1,0,12.0,2.0,10,1,0,0.0,2,7.0,2.0,3,0,0,1,24.0,16.0,8.0,10.0,8.0,3.33333,14.0,15.0,4.66667,136.571,32.0714,0
org.apache.lucene.index.SegmentMerger,27,1,3,25,136,0,18,0,507.0,17.0,9,16,8,1.0,0,175.0,104.0,51,6,0,11,1172.0,174.0,22.9804,637.0,75.0,12.4902,535.0,107.0,10.4902,368.143,235.447,1
org.apache.lucene.benchmark.utils.ExtractReuters,9,1,0,9,10,0,6,0,115.0,5.0,9,5,1,1.0,3,45.0,17.0,3,0,0,3,2.0,1.0,0.666667,1.0,1,0.333333,1.0,1.0,0.333333,99.0,8.64286,0
org.apache.lucene.util.PriorityQueue,33,1,33,0,66,15,3,0,90.0,12.0,9,2,2,0.0,8,23.0,25.0,9,2,0,7,99.0,35.0,11.0,92.0,51.0,10.2222,7.0,26.0,0.777778,368.143,192.729,0
org.apache.lucene.benchmark.byTask.tasks.ResetInputsTask,2,2,0,2,3,1,0,2,10.0,3.0,39,0,0,0.0,2,5.0,3.0,2,0,0,2,49.0,48.0,24.5,49.0,48.0,24.5,0.0,0.0,0.0,90.5714,11.0554,0
org.apache.lucene.index.TermVectorEntryFreqSortedComparator,5,1,3,2,1,0,0,0,15.0,2.0,9,0,0,0.0,2,7.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,63.2857,0,0
org.apache.lucene.index.LogDocMergePolicy,6,3,6,0,6,1,1,6,17.0,4.0,30,0,0,0.0,3,4.0,4.0,2,1,0,1,5.0,4.0,2.5,19.0,18.0,9.5,-14.0,0,-7.0,55.1429,1.94286,0
org.apache.lucene.benchmark.quality.QualityBenchmark,9,1,2,7,21,0,6,0,60.0,7.0,9,2,1,0.0,6,25.0,13.0,2,0,0,1,42.0,41.0,21.0,5.0,4.0,2.5,37.0,37.0,18.5,62.7143,22.3129,0
org.apache.lucene.search.function.ValueSource,4,1,4,0,10,3,0,0,3.0,5.0,18,0,0,0.0,5,6.0,1.0,3,0,0,3,2.0,1.0,0.666667,3.0,1.0,1.0,-1.0,0.0,-0.333333,70.1429,4.64286,0
org.apache.lucene.store.VerifyingLockFactory,3,2,1,2,3,0,4,1,12.0,3.0,13,0,0,4.0,3,6.0,3.0,2,0,0,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,53.0,3.07143,0
org.apache.lucene.index.TermsHashPerThread,11,2,5,8,28,0,10,0,75.0,8.0,13,0,1,10.0,4,28.0,17.0,2,1,1,1,8.0,7.0,4.0,3.0,2.0,1.5,5.0,5.0,2.5,11.7143,2.375,0
org.apache.lucene.index.ReusableStringReader,2,1,1,1,3,0,3,0,22.0,3.0,29,0,0,3.0,2,7.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,30.0,0,0
org.tartarus.snowball.ext.NorwegianStemmer,1,2,0,1,15,0,7,6,281.0,6.0,35,7,5,0.0,1,24.0,44.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.search.TopFieldDocCollector,3,3,0,3,3,0,1,2,29.0,3.0,15,1,0,0.0,3,13.0,6.0,6,0,0,6,22.0,14.0,3.66667,12.0,5.0,2.0,10.0,13.0,1.66667,144.286,83.3571,0
org.apache.lucene.analysis.sinks.DateRecognizerSinkTokenizer,3,4,0,3,1,0,2,3,19.0,2.0,22,0,0,0.0,2,6.0,4.0,2,0,0,2,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,43.7143,24.4762,0
org.apache.lucene.xmlparser.QueryBuilderFactory,5,1,3,2,6,0,1,0,14.0,4.0,10,0,0,1.0,4,11.0,4.0,4,1,0,2,23.0,16.0,5.75,6.0,3.0,1.5,17.0,15.0,4.25,136.571,48.8385,0
org.apache.lucene.benchmark.byTask.feeds.EnwikiDocMaker,4,3,1,3,6,0,8,14,16.0,4.0,39,0,1,1.0,3,12.0,4.0,5,2,0,2,79.0,29.0,15.8,26.0,14.0,5.2,53.0,16.0,10.6,60.8571,21.9114,0
org.apache.lucene.search.DisjunctionMaxScorer,3,3,1,2,55,0,4,0,115.0,11.0,17,4,4,0.0,7,64.0,32.0,7,0,0,5,292.0,195.0,41.7143,312.0,195.0,44.5714,-20.0,7.0,-2.85714,151.0,89.7378,0
org.apache.lucene.search.BooleanQuery,36,2,30,8,210,1,5,0,149.0,21.0,39,4,0,0.0,20,94.0,46.0,56,15,0,9,758.0,98.0,13.5357,465.0,73.0,8.30357,293.0,55.0,5.23214,368.143,166.469,0
org.apache.lucene.index.DocInverterPerThread,6,2,1,5,10,0,7,0,26.0,5.0,13,0,0,7.0,4,14.0,5.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.index.TermBuffer,9,1,1,8,36,0,6,0,79.0,9.0,18,6,1,0.0,5,30.0,16.0,3,0,0,3,63.0,56.0,21.0,43.0,37.0,14.3333,20.0,19.0,6.66667,208.714,171.002,0
org.apache.lucene.util.DocIdBitSet,5,2,4,1,3,0,1,0,9.0,3.0,11,1,0,0.0,3,4.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
org.apache.lucene.analysis.TokenFilter,5,2,4,1,3,42,1,0,10.0,3.0,13,0,0,0.0,2,5.0,3.0,10,0,0,5,40.0,13.0,4.0,66.0,51.0,6.6,-26.0,9.0,-2.6,368.143,185.707,1
org.apache.lucene.analysis.cjk.CJKTokenizer,3,3,1,2,1,0,9,1,140.0,2.0,16,9,0,0.0,2,8.0,26.0,4,1,0,2,4,1,1.0,4,1,1.0,0,0,0.0,250.143,10.5714,0
org.apache.lucene.search.Query,103,1,99,7,66,16,1,0,84.0,12.0,27,1,0,0.0,11,49.0,23.0,27,9,0,8,316.0,91.0,11.7037,210.0,55.0,7.77778,106.0,43.0,3.92593,368.143,102.066,0
org.apache.lucene.analysis.CachingTokenFilter,7,3,6,1,6,0,2,1,30.0,4.0,16,2,1,0.0,3,14.0,8.0,4,0,0,2,90.0,72.0,22.5,85.0,72.0,21.25,5.0,4.0,1.25,75.4286,51.7698,1
org.apache.lucene.benchmark.byTask.tasks.SearchWithSortTask,5,3,0,5,45,0,1,2,61.0,10.0,55,1,1,0.0,9,24.0,16.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0,0
org.apache.lucene.benchmark.byTask.feeds.TrecDocMaker,13,2,0,13,36,0,9,11,153.0,9.0,33,3,0,0.0,3,71.0,27.0,10,3,0,3,326.0,221.0,32.6,297.0,221.0,29.7,29.0,10.0,2.9,86.2857,9.94741,1
org.apache.lucene.benchmark.quality.trec.Trec1MQReader,3,1,0,3,1,0,1,0,33.0,2.0,9,1,0,0.0,2,16.0,4.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,39.8571,0,0
org.apache.lucene.demo.HTMLDocument,7,1,1,6,6,0,1,0,52.0,4.0,9,0,1,1.0,3,25.0,4.0,12,1,0,6,79.0,18.0,6.58333,114.0,51.0,9.5,-35.0,7.0,-2.91667,349.571,155.192,0
org.apache.lucene.util.Parameter,1,1,0,1,6,6,2,0,24.0,4.0,18,1,1,1.0,1,12.0,6.0,4,1,0,3,10.0,6.0,2.5,9.0,5.0,2.25,1.0,1.0,0.25,209.0,69.2857,0
org.apache.lucene.search.RemoteCachingWrapperFilter,2,2,0,2,3,1,1,0,11.0,3.0,21,0,0,0.0,3,9.0,3.0,4,0,0,2,13.0,12.0,3.25,2.0,1.0,0.5,11.0,12.0,2.75,78.2857,39.4286,0
org.apache.lucene.swing.models.BaseTableModel,7,1,4,3,45,0,2,0,60.0,10.0,39,2,0,0.0,10,30.0,18.0,3,0,0,3,7.0,5.0,2.33333,7.0,3.0,2.33333,0.0,2.0,0.0,187.0,156.653,0
lucli.LuceneMethods,21,1,1,20,78,0,8,0,232.0,13.0,9,8,5,0.0,8,147.0,48.0,4,2,0,2,4,1,1.0,4,1,1.0,0,0,0.0,251.857,30.8571,0
org.tartarus.snowball.SnowballProgram,25,1,21,4,325,19,6,0,306.0,26.0,9,0,0,0.0,3,76.0,95.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.benchmark.byTask.tasks.RepAllTask,8,3,0,8,3,0,0,12,38.0,3.0,46,0,0,0.0,2,28.0,9.0,3,0,0,2,79.0,41.0,26.3333,44.0,41.0,14.6667,35.0,35.0,11.6667,90.5714,10.34,0
org.apache.lucene.benchmark.byTask.feeds.DemoHTMLParser,2,1,0,2,1,0,0,0,5.0,2.0,10,0,0,0.0,2,5.0,2.0,2,1,0,1,5.0,4.0,2.5,8.0,7.0,4.0,-3.0,0,-1.5,80.2857,10.5143,0
org.apache.lucene.xmlparser.builders.SpanNearBuilder,5,3,1,4,1,0,1,0,19.0,2.0,12,0,0,1.0,2,14.0,4.0,3,0,0,1,19.0,16.0,6.33333,8.0,6.0,2.66667,11.0,15.0,3.66667,136.571,40.3609,0
org.apache.lucene.index.SegmentTermPositions,3,2,0,3,105,0,7,9,129.0,15.0,37,7,4,0.0,7,34.0,31.0,20,3,0,8,196.0,74.0,9.8,113.0,51.0,5.65,83.0,68.0,4.15,368.143,251.561,0
org.apache.lucene.analysis.ru.RussianStemmer,4,1,2,2,136,0,40,0,173.0,17.0,9,40,14,0.0,3,68.0,44.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0,0
org.apache.lucene.benchmark.byTask.feeds.LineDocMaker,6,2,2,4,21,1,7,11,38.0,7.0,33,4,1,3.0,4,23.0,10.0,7,3,0,2,86.0,49.0,12.2857,43.0,10.0,6.14286,43.0,39.0,6.14286,63.0,24.4784,0
org.apache.lucene.index.NormsWriterPerField,5,2,2,3,10,0,7,0,32.0,5.0,11,0,0,7.0,3,12.0,8.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.queryParser.precedence.PrecedenceQueryParserTokenManager,4,1,1,3,496,0,19,36,947.0,32.0,9,2,26,7.0,5,167.0,301.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0,0
org.apache.lucene.analysis.fr.FrenchAnalyzer,5,2,1,4,3,0,3,0,19.0,3.0,15,2,0,0.0,3,14.0,5.0,9,0,0,2,9,1,1.0,9,1,1.0,0,0,0.0,246.143,15.7937,0
org.apache.lucene.search.ReqOptSumScorer,4,3,1,3,15,0,3,0,41.0,6.0,17,3,0,0.0,6,18.0,12.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,193.286,80.0816,0
org.apache.lucene.ant.DocumentHandlerException,2,1,1,1,3,0,1,0,16.0,3.0,27,1,0,0.0,3,7.0,4.0,2,1,0,1,2,1,1.0,2,1,1.0,0,0,0.0,325.857,39.7857,0
org.apache.lucene.analysis.shingle.ShingleAnalyzerWrapper,2,2,0,2,15,0,3,0,23.0,6.0,15,0,0,0.0,6,10.0,6.0,2,1,0,2,47.0,46.0,23.5,44.0,43.0,22.0,3.0,3.0,1.5,27.5714,6.85106,0
org.apache.lucene.queryParser.TokenMgrError,5,1,2,3,6,0,5,0,57.0,4.0,27,0,0,1.0,2,26.0,17.0,4,1,0,3,21.0,18.0,5.25,14.0,11.0,3.5,7.0,7.0,1.75,264.857,247.061,0
org.apache.lucene.xmlparser.builders.SpanFirstBuilder,5,3,1,4,1,0,1,0,14.0,2.0,12,0,0,1.0,2,8.0,2.0,2,0,0,1,17.0,16.0,8.5,2.0,1.0,1.0,15.0,15.0,7.5,136.571,45.042,0
org.apache.lucene.search.MatchAllDocsQuery,13,2,8,5,15,0,0,0,22.0,6.0,39,0,0,0.0,5,15.0,7.0,10,2,0,6,52.0,31.0,5.2,46.0,27.0,4.6,6.0,5.0,0.6,163.429,29.2994,0
org.apache.lucene.xmlparser.ParserException,0,1,0,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,3,0,0,2,18.0,16.0,6.0,9.0,5.0,3.0,9.0,11.0,3.0,136.571,49.9444,0
org.apache.lucene.benchmark.byTask.utils.Format,7,1,4,3,6,0,2,0,21.0,4.0,9,2,0,0.0,4,18.0,5.0,4,1,0,2,127.0,114.0,31.75,116.0,114.0,29.0,11.0,10.0,2.75,90.5714,13.667,0
org.tartarus.snowball.ext.PorterStemmer,1,2,0,1,78,0,11,6,788.0,13.0,35,11,12,0.0,1,90.0,141.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.swing.models.DataStore,6,1,6,0,1,0,19,0,7.0,2.0,9,4,1,15.0,1,3.0,2.0,3,0,0,3,4.0,2.0,1.33333,7.0,3.0,2.33333,-3.0,0,-1.0,187.0,71.4286,0
org.apache.lucene.store.MockRAMDirectory,18,3,10,9,253,0,11,4,195.0,23.0,48,2,2,9.0,19,97.0,61.0,14,6,0,1,269.0,89.0,19.2143,38.0,16.0,2.71429,231.0,73.0,16.5,94.2857,36.2459,0
org.apache.lucene.search.HitQueue,1,2,0,1,1,0,0,1,11.0,2.0,19,0,0,0.0,0,3.0,3.0,3,0,0,3,20.0,13.0,6.66667,57.0,51.0,19.0,-37.0,1.0,-12.3333,368.143,166.193,0
org.apache.lucene.misc.IndexMergeTool,3,1,0,3,0,0,0,0,22.0,1.0,9,0,0,0.0,1,11.0,3.0,5,0,0,3,24.0,15.0,4.8,56.0,53.0,11.2,-32.0,7.0,-6.4,146.0,6.02381,0
org.apache.lucene.search.Filter,18,1,17,1,3,16,0,0,6.0,3.0,18,0,0,0.0,3,5.0,2.0,6,0,0,5,49.0,26.0,8.16667,65.0,51.0,10.8333,-16.0,21.0,-2.66667,368.143,247.601,0
org.apache.lucene.benchmark.byTask.tasks.OpenIndexTask,4,2,0,4,1,0,5,2,14.0,2.0,39,0,0,0.0,2,10.0,2.0,10,3,0,3,108.0,56.0,10.8,109.0,56.0,10.9,-1.0,6.0,-0.1,90.5714,21.6005,0
org.apache.lucene.queryParser.surround.query.TooManyBasicQueries,1,1,1,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
org.apache.lucene.benchmark.byTask.tasks.CloseIndexTask,5,2,1,4,6,0,1,2,18.0,4.0,39,0,0,1.0,4,11.0,5.0,4,1,0,3,57.0,43.0,14.25,46.0,43.0,11.5,11.0,11.0,2.75,90.5714,19.8697,0
org.apache.lucene.search.highlight.Highlighter,29,1,17,12,105,0,7,0,280.0,15.0,9,5,1,0.0,14,86.0,46.0,14,4,0,7,208.0,46.0,14.8571,106.0,46.0,7.57143,102.0,41.0,7.28571,191.429,62.5446,0
org.apache.lucene.store.AlreadyClosedException,4,1,4,0,0,0,0,0,3.0,1.0,29,0,0,0.0,1,1.0,1.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,82.0,0,0
org.apache.lucene.index.FilterIndexReader,2,2,1,1,276,2,1,2,82.0,24.0,58,0,0,0.0,19,60.0,24.0,27,0,1,9,245.0,61.0,9.07407,164.0,50.0,6.07407,81.0,49.0,3.0,259.143,99.2315,0
org.apache.lucene.index.SegmentWriteState,4,1,4,0,1,0,8,0,13.0,2.0,9,0,0,8.0,2,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.search.FilteredQuery,14,2,9,5,36,0,2,0,131.0,9.0,39,0,0,2.0,8,28.0,15.0,16,4,0,8,150.0,36.0,9.375,69.0,36.0,4.3125,81.0,20.0,5.0625,233.0,116.207,0
org.apache.lucene.misc.ChainedFilter,7,2,1,6,21,0,8,0,101.0,7.0,21,3,4,1.0,2,44.0,22.0,5,1,0,2,5,1,1.0,5,1,1.0,0,0,0.0,285.143,41.4286,0
org.apache.lucene.search.RemoteCachingWrapperFilterHelper,5,3,1,4,3,0,1,1,22.0,3.0,24,1,0,0.0,3,10.0,5.0,4,0,0,2,3.0,2.0,0.75,4.0,2.0,1.0,-1.0,0.0,-0.25,78.2857,28.4762,0
org.apache.lucene.search.spell.LuceneDictionary,4,1,2,2,1,0,2,0,7.0,2.0,10,2,0,0.0,2,4.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0,0
org.apache.lucene.search.payloads.PayloadHelper,4,1,1,3,1,0,6,0,21.0,2.0,9,3,0,0.0,2,16.0,2.0,2,0,0,2,4.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,7.0,2.25,0
org.apache.lucene.util.ScorerDocQueue,4,1,1,3,120,0,4,0,115.0,16.0,9,4,4,0.0,12,33.0,29.0,2,0,0,1,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,103.0,2.69388,0
org.apache.lucene.index.StaleReaderException,1,1,1,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,85.0,0,0
org.apache.lucene.analysis.cn.ChineseFilter,5,3,1,4,1,0,2,1,38.0,2.0,16,1,0,0.0,2,10.0,8.0,4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,250.143,2.67857,0
org.apache.lucene.index.TermVectorOffsetInfo,8,1,8,0,21,0,3,0,33.0,7.0,9,2,0,0.0,7,7.0,11.0,3,0,0,3,32.0,25.0,10.6667,9.0,5.0,3.0,23.0,22.0,7.66667,209.143,129.978,1
org.apache.lucene.benchmark.byTask.Benchmark,8,1,2,6,10,0,3,0,70.0,5.0,9,3,0,0.0,5,35.0,10.0,7,0,0,4,198.0,134.0,28.2857,154.0,134.0,22.0,44.0,33.0,6.28571,90.5714,10.518,0
org.apache.lucene.analysis.standard.StandardTokenizerImpl,6,1,1,5,171,0,41,0,271.0,19.0,9,29,7,0.0,10,40.0,64.0,6,0,0,2,248.0,135.0,41.3333,173.0,79.0,28.8333,75.0,56.0,12.5,61.0,38.905,0
org.apache.lucene.document.DateField,7,1,2,5,21,0,1,0,40.0,7.0,9,1,1,0.0,6,24.0,12.0,13,1,0,7,95.0,19.0,7.30769,98.0,51.0,7.53846,-3.0,13.0,-0.230769,368.143,130.263,0
org.apache.lucene.benchmark.byTask.programmatic.Sample,8,1,0,8,1,0,0,0,56.0,2.0,9,0,1,0.0,1,18.0,2.0,4,0,0,2,122.0,101.0,30.5,102.0,101.0,25.5,20.0,16.0,5.0,90.5714,10.959,0
org.apache.lucene.index.CheckIndex,17,1,2,15,36,0,4,0,427.0,9.0,9,3,3,1.0,6,150.0,79.0,14,3,0,2,699.0,298.0,49.9286,292.0,99.0,20.8571,407.0,232.0,29.0714,50.2857,33.643,1
org.apache.lucene.index.FormatPostingsTermsConsumer,4,1,2,2,1,1,1,0,8.0,2.0,9,0,0,1.0,0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.benchmark.byTask.tasks.ReopenReaderTask,3,2,0,3,1,0,0,2,13.0,2.0,39,0,0,0.0,2,8.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0,0
org.apache.lucene.index.SegmentTermEnum,7,2,2,5,66,0,15,0,132.0,12.0,24,8,0,7.0,4,44.0,26.0,16,2,0,7,164.0,39.0,10.25,139.0,51.0,8.6875,25.0,35.0,1.5625,368.143,174.308,0
org.apache.lucene.analysis.TokenStream,90,1,90,0,6,22,0,0,7.0,4.0,9,0,0,0.0,4,5.0,3.0,10,0,0,7,116.0,28.0,11.6,83.0,51.0,8.3,33.0,25.0,3.3,368.143,295.233,1
org.apache.lucene.analysis.nl.DutchAnalyzer,4,2,0,4,6,0,4,0,31.0,4.0,15,3,0,0.0,4,14.0,4.0,4,0,0,3,4,1,1.0,4,1,1.0,0,0,0.0,239.143,8.10714,0
org.apache.lucene.analysis.PorterStemmer,5,1,1,4,231,0,8,0,312.0,22.0,9,8,12,0.0,8,157.0,164.0,5,1,0,5,133.0,111.0,26.6,172.0,111.0,34.4,-39.0,1.0,-7.8,368.143,127.255,0
org.apache.lucene.search.PrefixTermEnum,5,3,1,4,6,0,2,0,18.0,4.0,24,2,0,0.0,2,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.store.je.JELock,1,2,1,0,6,0,1,3,11.0,4.0,12,0,0,1.0,4,4.0,4.0,3,0,0,3,8.0,6.0,2.66667,8.0,5.0,2.66667,0.0,1.0,0.0,143.857,50.5714,0
org.apache.lucene.queryParser.precedence.ParseException,5,1,2,3,3,0,5,0,87.0,3.0,27,0,0,3.0,2,23.0,24.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0,0
org.apache.lucene.search.TermQuery,80,2,73,7,21,1,1,0,30.0,7.0,39,1,0,0.0,6,25.0,10.0,19,6,0,8,206.0,82.0,10.8421,147.0,51.0,7.73684,59.0,58.0,3.10526,368.143,103.945,0
org.apache.lucene.search.spans.SpanTermQuery,27,3,20,7,45,1,1,0,36.0,10.0,44,0,0,0.0,10,33.0,13.0,11,2,0,6,80.0,17.0,7.27273,77.0,62.0,7.0,3.0,16.0,0.272727,244.714,77.3893,0
org.apache.lucene.util.English,0,1,0,0,1,0,0,0,72.0,2.0,9,0,0,0.0,2,45.0,38.0,3,0,0,2,20.0,13.0,6.66667,57.0,51.0,19.0,-37.0,1.0,-12.3333,246.857,50.9714,0
org.apache.lucene.index.FieldsWriter,10,1,4,6,45,0,10,0,185.0,10.0,9,4,1,0.0,0,78.0,27.0,18,1,1,5,439.0,80.0,24.3889,238.0,56.0,13.2222,201.0,57.0,11.1667,368.143,266.608,0
